"DVSN","STTN FROM","STTN TO","RR NO.","RR DATE","FNR","P/T","INVC NO.","INVC DATE","CMDT","CNSR","CNSR GSTIN","CNSG","CNSG GSTIN","RLY GSTIN","TAX INVCID","FREIGHT PAID BY","ADVANCE FREIGHT SCHEME","ROUND TRIP TRAFFIC","CHRG WGHT","ACTL WGHT","CHRG CLSS","RATE(Q)","BSC FRGT","POL","TOTL FRGT(EXCLUDE GST)","IGST","CGST","SGST","UGST","TOTL GST","TDS IGST","TDS CGST","TDS SGST","TDS UGST","TOTL TDS","TDS REGISTRATION NO.","TOTL FRGT(INCLUDE GST)","DMRG","P/M","OTHR CHRG CODE","OTHR CHRG AMNT","REBATE CODE","REBATE AMNT","E-PAYID"
"CKP","FOS","NHSB","261008869","08-04-2026","26040420536","P","16","07-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140161","CNSG","N","N","3732.6","3516.6","165","203.5","759584.1","0","979460","48973","0","0","0","48973","","","","","","","1028433","","E","DCLA","24300","","","SB00D8BCD3"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","113956.28","","","SB00D8BCD3"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43671.42","","","SB00D8BCD3"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","7067.53","","","SB00D8BCD3"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8BCD3"
"CKP","FOS","NHSB","261008867","08-04-2026","26040621700","P","17","07-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140154","CNSG","N","N","3740.2","3663.2","165","203.5","761130.7","0","904044","45202.2","0","0","0","45203","","","","","","","949247","","E","DCLA","24300","","","SB00D8BB6F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","114188.31","","","SB00D8BB6F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43760.34","","","SB00D8BB6F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","5897.43","","","SB00D8BB6F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8BB6F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","76113.07","SB00D8BB6F"
"CKP","FOS","NHSB","261008868","08-04-2026","26040420679","P","18","07-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140155","CNSG","N","N","3797.8","3391.2","165","203.5","772852.3","0","989332","49466.6","0","0","0","49467","","","","","","","1038799","","E","DCLA","24750","","","SB00D8BB79"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","115946.83","","","SB00D8BB79"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44434.26","","","SB00D8BB79"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","468.05","","","SB00D8BB79"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8BB79"
"CKP","FOS","NHSB","261008871","09-04-2026","26040420749","P","19","08-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140176","CNSG","N","N","3731","3547.4","165","203.5","759258.5","0","984241","49212.05","0","0","0","49213","","","","","","","1033454","","E","DCLA","24300","","","SB00D8C092"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","113907.43","","","SB00D8C092"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43652.7","","","SB00D8C092"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","8100","","","SB00D8C092"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","4142.23","","","SB00D8C092"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8C092"
"CKP","FOS","NHSB","261008873","09-04-2026","26040420925","P","20","08-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140185","CNSG","N","N","3733.8","3534.2","165","203.5","759828.3","0","987223","49361.15","0","0","0","49362","","","","","","","1036585","","E","DCLA","32400","","","SB00D8C40C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","113992.91","","","SB00D8C40C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43685.46","","","SB00D8C40C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","6435.68","","","SB00D8C40C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8C40C"
"CKP","FOS","NHSB","261008872","09-04-2026","26040820620","P","21","08-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140184","CNSG","N","N","3795","3483.4","165","203.5","772282.5","0","963426","48171.3","0","0","0","48172","","","","","","","1011598","","E","DPO","115861.35","","","SB00D8C407"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44401.5","","","SB00D8C407"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8C407"
"CKP","FOS","NHSB","261008874","09-04-2026","26040722744","P","22","09-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140194","CNSG","N","N","3523","3297.6","165","203.5","716930.5","0","852665","42633.25","0","0","0","42634","","","","","","","895299","","E","DCLA","22950","","","SB00D8C600"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","107557.19","","","SB00D8C600"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","41219.1","","","SB00D8C600"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","4820.9","","","SB00D8C600"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8C600"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","71693.05","SB00D8C600"
"CKP","FOS","NHSB","261008877","11-04-2026","26040820709","P","23","10-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140226","CNSG","N","N","3797","3651.2","165","203.5","772689.5","0","989416","49470.8","0","0","0","49471","","","","","","","1038887","","E","DCLA","24750","","","SB00D8CF44"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","115922.41","","","SB00D8CF44"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44424.9","","","SB00D8CF44"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","748.88","","","SB00D8CF44"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8CF44"
"CKP","FOS","NHSB","261008880","12-04-2026","26040820745","P","24","11-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140260","CNSG","N","N","3797.8","3576","165","203.5","772852.3","0","997956","49897.8","0","0","0","49898","","","","","","","1047854","8250","E","DCLA","24750","","","SB00D8D974"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","115946.83","","","SB00D8D974"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44434.26","","","SB00D8D974"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","8250","","","SB00D8D974"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","842.49","","","SB00D8D974"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8D974"
"CKP","FOS","NHSB","261008881","13-04-2026","26040820781","P","25","12-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140270","CNSG","N","N","3744.6","3650.2","165","203.5","762026.1","0","907563","45378.15","0","0","0","45379","","","","","","","952942","","E","DCLA","24300","","","SB00D8DCA2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","114322.64","","","SB00D8DCA2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43811.82","","","SB00D8DCA2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","8424.89","","","SB00D8DCA2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8DCA2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","76202.61","SB00D8DCA2"
"CKP","FOS","NHSB","261008883","13-04-2026","26040918545","P","26","12-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140285","CNSG","N","N","3312","3079","165","203.5","673992","0","844738","42236.9","0","0","0","42237","","","","","","","886975","","E","DPO","101115.36","","","SB00D8E0BD"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","38750.4","","","SB00D8E0BD"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8E0BD"
"CKP","FOS","NHSB","261008884","13-04-2026","26040920072","P","27","13-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140298","CNSG","N","N","3742.4","3649.4","165","203.5","761578.4","0","938880","46944","0","0","0","46944","","","","","","","985824","","E","DCLA","32400","","","SB00D8E382"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","114255.47","","","SB00D8E382"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43786.08","","","SB00D8E382"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","16200","","","SB00D8E382"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","15937.07","","","SB00D8E382"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8E382"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","76157.84","SB00D8E382"
"CKP","FOS","NHSB","261008886","14-04-2026","26040919003","P","28","13-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140311","CNSG","N","N","3315","3141.2","165","203.5","674602.5","0","868480","43424","0","0","0","43424","","","","","","","911904","","E","DCLA","21600","","","SB00D8E838"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","101206.95","","","SB00D8E838"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","38785.5","","","SB00D8E838"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","1404.15","","","SB00D8E838"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8E838"
"CKP","FOS","NHSB","261008888","15-04-2026","26041021192","P","29","14-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140331","CNSG","N","N","3757.4","3657.6","165","203.5","764630.9","0","942960","47148","0","0","0","47148","","","","","","","990108","","E","DCLA","40500","","","SB00D8ED91"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","114713.42","","","SB00D8ED91"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43961.58","","","SB00D8ED91"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","24736.41","","","SB00D8ED91"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8ED91"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","76463.09","SB00D8ED91"
"CKP","FOS","NHSB","261008889","16-04-2026","26041021101","P","30","15-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140350","CNSG","N","N","3805.2","3660.2","165","203.5","774358.2","0","995222","49761.1","0","0","0","49762","","","","","","","1044984","","E","DCLA","24750","","","SB00D8F327"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","116172.76","","","SB00D8F327"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44520.84","","","SB00D8F327"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","4540.08","","","SB00D8F327"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8F327"
"CKP","FOS","NHSB","261008892","16-04-2026","26041319194","P","31","16-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140365","CNSG","N","N","3804.4","3559.4","165","203.5","774195.4","0","994511","49725.55","0","0","0","49726","","","","","","","1044237","","E","DCLA","24750","","","SB00D8F86C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","116148.33","","","SB00D8F86C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44511.48","","","SB00D8F86C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","4025.23","","","SB00D8F86C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8F86C"
"CKP","FOS","NHSB","261008893","17-04-2026","26041320066","P","32","16-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140374","CNSG","N","N","3453","3306.4","165","203.5","702685.5","0","918290","45914.5","0","0","0","45915","","","","","","","964205","7500","E","DCLA","22500","","","SB00D8FA99"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","105420.09","","","SB00D8FA99"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","40400.1","","","SB00D8FA99"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","15000","","","SB00D8FA99"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","1404.15","","","SB00D8FA99"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D8FA99"
"CKP","FOS","NHSB","261008897","18-04-2026","26041320279","P","33","17-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140409","CNSG","N","N","3759.8","3740.8","165","203.5","765119.3","0","976803","48840.15","0","0","0","48841","","","","","","","1025644","","E","DCLA","40500","","","SB00D90554"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","114786.69","","","SB00D90554"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43989.66","","","SB00D90554"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","58038.44","","","SB00D90554"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D90554"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","76511.93","SB00D90554"
"CKP","FOS","NHSB","261008899","19-04-2026","26041521416","P","34","18-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140428","CNSG","N","N","3739","3632.8","165","203.5","760886.5","0","905857","45292.85","0","0","0","45293","","","","","","","951150","","E","DCLA","24300","","","SB00D90AA6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","114151.67","","","SB00D90AA6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43746.3","","","SB00D90AA6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","7980.24","","","SB00D90AA6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D90AA6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","76088.65","SB00D90AA6"
"CKP","FOS","NHSB","261008900","19-04-2026","26041319839","P","35","18-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140434","CNSG","N","N","3738.6","3637.2","165","203.5","760805.1","0","979202","48960.1","0","0","0","48961","","","","","","","1028163","","E","DCLA","24300","","","SB00D90CFF"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","114139.46","","","SB00D90CFF"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43741.62","","","SB00D90CFF"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","5335.77","","","SB00D90CFF"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D90CFF"
"CKP","FOS","NHSB","261008901","20-04-2026","26041521328","P","36","19-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140445","CNSG","N","N","3326.4","3271.6","165","203.5","676922.4","0","872872","43643.6","0","0","0","43644","","","","","","","916516","","E","DCLA","21600","","","SB00D9108A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","101554.99","","","SB00D9108A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","38918.88","","","SB00D9108A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","2995.52","","","SB00D9108A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D9108A"
"CKP","FOS","NHSB","261008902","20-04-2026","26041721122","P","37","19-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140456","CNSG","N","N","3469.8","3376.6","165","203.5","706104.3","0","951029","47551.45","0","0","0","47552","","","","","","","998581","","E","DCLA","30000","","","SB00D913E9"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","105932.99","","","SB00D913E9"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","40596.66","","","SB00D913E9"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","37514.08","","","SB00D913E9"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D913E9"
"CKP","FOS","NHSB","261008905","22-04-2026","26041721177","P","38","21-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140489","CNSG","N","N","3392.4","3263.8","165","203.5","690353.4","0","896936","44846.8","0","0","0","44847","","","","","","","941783","","E","DCLA","22050","","","SB00D91F28"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","103569.97","","","SB00D91F28"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39691.08","","","SB00D91F28"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","10390.69","","","SB00D91F28"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D91F28"
"CKP","FOS","NHSB","261008906","22-04-2026","26041721229","P","39","21-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140498","CNSG","N","N","3661.2","3468","165","203.5","745054.2","0","954772","47738.6","0","0","0","47739","","","","","","","1002511","","E","DCLA","23850","","","SB00D92236"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","111776.44","","","SB00D92236"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","42836.04","","","SB00D92236"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","374.44","","","SB00D92236"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D92236"
"CKP","FOS","NHSB","261008908","23-04-2026","26041722042","P","40","22-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140512","CNSG","N","N","3455.8","3318.4","165","203.5","703255.3","0","903417","45170.85","0","0","0","45171","","","","","","","948588","","E","DCLA","22500","","","SB00D925DB"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","105505.57","","","SB00D925DB"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","40432.86","","","SB00D925DB"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","842.49","","","SB00D925DB"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D925DB"
"CKP","FOS","NHSB","261008910","24-04-2026","26042024363","P","41","23-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140529","CNSG","N","N","3387.8","3296","165","203.5","689417.3","0","887100","44355","0","0","0","44355","","","","","","","931455","","E","DCLA","22050","","","SB00D92B55"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","103429.53","","","SB00D92B55"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39637.26","","","SB00D92B55"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","1684.98","","","SB00D92B55"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D92B55"
"CKP","FOS","NHSB","261008911","24-04-2026","26042024372","P","42","23-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140537","CNSG","N","N","3802","3681.2","165","203.5","773707","0","990551","49527.55","0","0","0","49528","","","","","","","1040079","","E","DCLA","24750","","","SB00D92D80"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","116075.06","","","SB00D92D80"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44483.4","","","SB00D92D80"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","655.27","","","SB00D92D80"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D92D80"
"CKP","FOS","NHSB","261008912","24-04-2026","26042024424","P","43","23-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140547","CNSG","N","N","3451.4","3252","165","203.5","702359.9","0","901867","45093.35","0","0","0","45094","","","","","","","946961","","E","DCLA","22500","","","SB00D9305D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","105371.24","","","SB00D9305D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","40381.38","","","SB00D9305D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","374.44","","","SB00D9305D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D9305D"
"CKP","FOS","NHSB","261008913","25-04-2026","26042402826","P","44","24-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140562","CNSG","N","N","3382.6","3227.2","165","203.5","688359.1","0","862087","43104.35","0","0","0","43105","","","","","","","905192","","E","DPO","103270.78","","","SB00D93508"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39576.42","","","SB00D93508"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D93508"
"CKP","FOS","NHSB","261008915","26-04-2026","26042406178","P","45","25-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140580","CNSG","N","N","3755.8","3725.6","165","203.5","764305.3","0","1051580","52579","0","0","0","52579","","","","","","","1104159","","E","DCLA","32400","","","SB00D93A2A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","114664.57","","","SB00D93A2A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43942.86","","","SB00D93A2A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","65386.78","","","SB00D93A2A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D93A2A"
"CKP","FOS","NHSB","261008916","26-04-2026","26041721265","P","46","25-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140584","CNSG","N","N","3317.2","3206.8","165","203.5","675050.2","0","810080","40504","0","0","0","40504","","","","","","","850584","","E","DCLA","21600","","","SB00D93BCC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","101274.12","","","SB00D93BCC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","38811.24","","","SB00D93BCC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","9969.43","","","SB00D93BCC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","30880","","","SB00D93BCC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","67505.02","SB00D93BCC"
