"DVSN","STTN FROM","STTN TO","RR NO.","RR DATE","FNR","P/T","INVC NO.","INVC DATE","CMDT","CNSR","CNSR GSTIN","CNSG","CNSG GSTIN","RLY GSTIN","TAX INVCID","FREIGHT PAID BY","ADVANCE FREIGHT SCHEME","ROUND TRIP TRAFFIC","CHRG WGHT","ACTL WGHT","CHRG CLSS","RATE(Q)","BSC FRGT","POL","TOTL FRGT(EXCLUDE GST)","IGST","CGST","SGST","UGST","TOTL GST","TDS IGST","TDS CGST","TDS SGST","TDS UGST","TOTL TDS","TDS REGISTRATION NO.","TOTL FRGT(INCLUDE GST)","DMRG","P/M","OTHR CHRG CODE","OTHR CHRG AMNT","REBATE CODE","REBATE AMNT","E-PAYID"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","339918.34","","","SB00D8F074"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","130286.59","","","SB00D8F074"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","32868.71","","","SB00D8F074"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8F074"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8F074"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8F074"
"ASN","ISCG","DSEY","262003043","17-04-2026","26041505010","P","7","15-04-2026","1421318","SAIL","20AAACS7062FAZJ","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042054140379","CNSG","N","N","4581.6","4465.8","165","587.2","2690315.52","0","3466434","173321.7","0","0","0","173322","","","","","","","3639756","","E","DCLA","43500","","","SB00D8FD04"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","403547.33","","","SB00D8FD04"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154674.82","","","SB00D8FD04"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","174395.55","","","SB00D8FD04"
"ASN","ISCG","DSEY","262003044","18-04-2026","26041626580","P","8","17-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042054140397","CNSG","N","N","4563.2","4379","165","587.2","2679511.04","0","3288827","164441.35","0","0","0","164442","","","","","","","3453269","","E","DCLA","34800","","","SB00D902D0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","401926.66","","","SB00D902D0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154053.63","","","SB00D902D0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","18534.73","","","SB00D902D0"
"ASN","ISCG","DSEY","262003045","20-04-2026","26041817951","P","9","18-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042054140449","CNSG","N","N","4557","4298.2","165","587.2","2675870.4","0","2986484","149324.2","0","0","0","149325","","","","","","","3135809","","E","DCLA","8700","","","SB00D9112E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","401380.56","","","SB00D9112E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","153844.32","","","SB00D9112E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","14275.48","","","SB00D9112E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","267587.04","SB00D9112E"
"ASN","JDWS","DSEY","162000679","08-04-2026","26040628448","P","1","07-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080037","CNSG","N","N","2645","2458.5","145A","389.6","1030492","0","1711052","85552.6","0","0","0","85553","","","","","","","1796605","","E","PCLA","680560","","","SB00D8BA66"
"ASN","JDWS","DSEY","162000687","21-04-2026","26041824021","P","10","19-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080171","CNSG","N","N","1465.8","1411.9","145A","389.6","571075.68","1402.56","572479","28623.95","0","0","0","28624","","","","","","","601103","","E","POL1","1402.56","","","SB00D9187D"
"ASN","JDWS","DSEY","162000689","23-04-2026","26041824182","P","11","21-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080199","CNSG","N","N","2370","2255.4","145A","389.6","923352","0","941916","47095.8","0","0","0","47096","","","","","","","989012","","E","DCLA","17700","","","SB00D92708"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","864","","","SB00D92708"
"ASN","JDWS","DSEY","162000688","23-04-2026","26041824173","P","12","21-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080198","CNSG","N","N","1737.6","1668.2","145A","389.6","676968.96","0","676969","33848.45","0","0","0","33849","","","","","","","710818","","E","","","","","SB00D92705"
"ASN","JDWS","DSEY","162000691","25-04-2026","26042017071","P","13","24-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080223","CNSG","N","N","1743","1664.8","145A","389.6","679072.8","0","696473","34823.65","0","0","0","34824","","","","","","","731297","8700","E","DCLA","17400","","","SB00D935B9"
"ASN","JDWS","DSEY","162000692","25-04-2026","26042017080","P","14","24-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080224","CNSG","N","N","2291.6","2147.2","145A","389.6","892807.36","0","910513","45525.65","0","0","0","45526","","","","","","","956039","","E","PCLA","17100","","","SB00D935BE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","604.8","","","SB00D935BE"
"ASN","JDWS","DSEY","162000693","26-04-2026","26042105118","P","15","25-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926042053080239","CNSG","N","N","1750","1683.8","145A","389.6","681800","0","690200","34510","0","0","0","34510","","","","","","","724710","","E","DCLA","8400","","","SB00D93D8D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D93D8D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D93D8D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D93D8D"
"ASN","JDWS","DSEY","162000694","26-04-2026","26042105127","P","16","25-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080240","CNSG","N","N","2172","2049.8","145A","389.6","846211.2","0","848415","42420.75","0","0","0","42421","","","","","","","890836","","E","POLA","2203.2","","","SB00D93D8F"
"ASN","JDWS","DSEY","162000695","28-04-2026","26042504577","P","17","27-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080264","CNSG","N","N","2723.6","2680.7","145A","389.6","1061114.56","0","1108216","55410.8","0","0","0","55411","","","","","","","1163627","26550","E","DCLA","17700","","","SB00D94B01"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","26550","","","SB00D94B01"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","2851.2","","","SB00D94B01"
"ASN","JDWS","DSEY","162000696","28-04-2026","26042504586","P","18","27-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080265","CNSG","N","N","1396","1346.1","145A","389.6","543881.6","0","543882","27194.1","0","0","0","27195","","","","","","","571077","","E","","","","","SB00D94B04"
"ASN","JDWS","DSEY","162000697","30-04-2026","26042716367","P","19","28-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080288","CNSG","N","N","2667.2","2586.5","145A","389.6","1039141.12","0","1076706","53835.3","0","0","0","53836","","","","","","","1130542","17400","E","DCLA","17400","","","SB00D95C88"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","17400","","","SB00D95C88"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","2764.8","","","SB00D95C88"
"ASN","JDWS","DSEY","162000678","08-04-2026","26040628439","P","2","07-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926042053080036","CNSG","N","N","1390.2","1332.3","145A","389.6","541621.92","0","541622","27081.1","0","0","0","27082","","","","","","","568704","","E","","","","","SB00D8BA5B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8BA5B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8BA5B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8BA5B"
"ASN","JDWS","DSEY","162000698","30-04-2026","26042716376","P","20","28-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080289","CNSG","N","N","1396.8","1345.9","145A","389.6","544193.28","0","544194","27209.7","0","0","0","27210","","","","","","","571404","","E","","","","","SB00D95C8D"
"ASN","JDWS","DSEY","162000700","02-05-2026","26042904120","P","21","30-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080018","CNSG","N","N","2635","2635","145A","389.6","1026596","0","1026596","51329.8","0","0","0","51330","","","","","","","1077926","","E","","","","","SB00D96D68"
"ASN","JDWS","DSEY","162000699","02-05-2026","26042904111","P","22","30-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080017","CNSG","N","N","1397.4","1397.4","145A","389.6","544427.04","0","544428","27221.4","0","0","0","27222","","","","","","","571650","","E","","","","","SB00D96D65"
"ASN","JDWS","DSEY","162000701","06-05-2026","26042904218","P","23","05-05-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080060","CNSG","N","N","1670.4","1639.3","145A","389.6","650787.84","0","667888","33394.4","0","0","0","33395","","","","","","","701283","","E","DCLA","17100","","","SB00D9833D"
"ASN","JDWS","DSEY","162000702","06-05-2026","26042904227","P","24","05-05-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080061","CNSG","N","N","2306.8","2249.9","145A","389.6","898729.28","0","914066","45703.3","0","0","0","45704","","","","","","","959770","","E","POLA","15336","","","SB00D98343"
"ASN","JDWS","DSEY","162000703","10-05-2026","26050720338","P","25","08-05-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080111","CNSG","N","N","1673.6","1607.3","145A","389.6","652034.56","0","660735","33036.75","0","0","0","33037","","","","","","","693772","","E","DCLA","8700","","","SB00D9A2D6"
"ASN","JDWS","DSEY","162000704","10-05-2026","26050720347","P","26","08-05-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080112","CNSG","N","N","2371.6","2283.7","145A","389.6","923975.36","0","924667","46233.35","0","0","0","46234","","","","","","","970901","","E","POLA","691.2","","","SB00D9A2DF"
"ASN","JDWS","DSEY","162000705","12-05-2026","26050918076","P","27","10-05-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080137","CNSG","N","N","2092.4","2027.4","145A","389.6","815199.04","0","828964","41448.2","0","0","0","41449","","","","","","","870413","","E","DCLA","12900","","","SB00D9B515"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","864","","","SB00D9B515"
"ASN","JDWS","DSEY","162000706","12-05-2026","26050918085","P","28","10-05-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080138","CNSG","N","N","901","854.6","145A","389.6","351029.6","0","355523","17776.15","0","0","0","17777","","","","","","","373300","","E","POLA","4492.8","","","SB00D9B51A"
"ASN","JDWS","DSEY","162000680","13-04-2026","26040803553","P","3","12-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080081","CNSG","N","N","2013.4","1940.5","145A","389.6","784420.64","0","819394","40969.7","0","0","0","40970","","","","","","","860364","","E","DCLA","34800","","","SB00D8DD50"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","172.8","","","SB00D8DD50"
"ASN","JDWS","DSEY","162000681","13-04-2026","26040803562","P","4","12-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080082","CNSG","N","N","1991.4","1941.9","145A","389.6","775849.44","0","777837","38891.85","0","0","0","38892","","","","","","","816729","","E","POLA","1987.2","","","SB00D8DD51"
"ASN","JDWS","DSEY","162000682","14-04-2026","26040803766","P","5","13-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080101","CNSG","N","N","2024.8","1930.8","145A","389.6","788862.08","0","797735","39886.75","0","0","0","39887","","","","","","","837622","","E","DCLA","8700","","","SB00D8EA2E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","172.8","","","SB00D8EA2E"
"ASN","JDWS","DSEY","162000683","14-04-2026","26040803775","P","6","13-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080102","CNSG","N","N","2022.8","1975.1","145A","389.6","788082.88","0","792619","39630.95","0","0","0","39631","","","","","","","832250","","E","POLA","4536","","","SB00D8EA32"
"ASN","JDWS","DSEY","162000684","17-04-2026","26041016491","P","7","15-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080128","CNSG","N","N","2026.2","1964.5","145A","389.6","789407.52","0","798367","39918.35","0","0","0","39919","","","","","","","838286","","E","DCLA","8700","","","SB00D8FC37"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","259.2","","","SB00D8FC37"
"ASN","JDWS","DSEY","162000685","17-04-2026","26041016507","P","8","15-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042053080129","CNSG","N","N","2023.4","1925.8","145A","389.6","788316.64","0","788317","39415.85","0","0","0","39416","","","","","","","827733","","E","","","","","SB00D8FC38"
"ASN","JDWS","DSEY","162000686","21-04-2026","26041824012","P","9","19-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926042053080170","CNSG","N","N","1531","1475","145A","389.6","596477.6","0","596478","29823.9","0","0","0","29824","","","","","","","626302","","E","","","","","SB00D9187A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D9187A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D9187A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D9187A"
"ASN","KTWY","DSEY","162000712","01-05-2026","26042813244","P","3","30-04-2026","2991324","CCL","20AAACC7476RHZT","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052015080063","CNSG","N","N","706.8","710.4","145A","488.7","345413.16","4887","373251","18662.55","0","0","0","18663","","","","","","","391914","30600","E","DCLA","22950","","","SB00D96509"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POL1","4887","","","SB00D96509"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D96509"
"ASN","KTWY","DSEY","162000713","01-05-2026","26042831985","P","4","30-04-2026","2991489","CCL","20AAACC7476RHZT","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052015080064","CNSG","N","N","2880.6","2819.6","145A","488.7","1407749.22","8796.6","2667694","133384.7","0","0","0","133385","","","","","","","2801079","","E","ENHC","92640","","","SB00D96526"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FAUC","1019548","","","SB00D96526"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POL1","8796.6","","","SB00D96526"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ST","138960","","","SB00D96526"
"ASN","MBWK","DSEY","162000354","03-05-2026","26040630665","P","1","02-05-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080027","CNSG","N","N","2093.6","1918","145A","448.9","939817.04","0","1045178","52258.9","0","0","0","52259","","","","","","","1097437","35400","E","ENHC","105360","","","SB00D971CE"
"ASN","MBWK","DSEY","162000355","03-05-2026","26040630674","P","2","02-05-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080028","CNSG","N","N","2013.4","1898.4","145A","448.9","903815.26","0","903816","45190.8","0","0","0","45191","","","","","","","949007","","E","","","","","SB00D971CF"
"ASN","MBWK","DSEY","162000363","09-05-2026","26042105941","P","3","05-05-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080097","CNSG","N","N","2034.2","1813.6","145A","448.9","913152.38","0","1197814","59890.7","0","0","0","59891","","","","","","","1257705","71340","E","DCLA","17400","","","SB00D99925"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ENHC","175600","","","SB00D99925"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FAUC","91316","","","SB00D99925"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","345.6","","","SB00D99925"
"ASN","MBWK","DSEY","162000362","09-05-2026","26042105950","P","4","05-05-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080096","CNSG","N","N","2056","2043.8","145A","448.9","922938.4","0","1050095","52504.75","0","0","0","52505","","","","","","","1102600","","E","FAUC","120417","","","SB00D99924"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","6739.2","","","SB00D99924"
"ASN","MWSD","DSEY","162000664","02-05-2026","26040630489","P","1","30-04-2026","2991119","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080019","CNSG","N","N","2435","2435","145A","448.9","1093071.5","0","1093072","54653.6","0","0","0","54654","","","","","","","1147726","8850","E","","","","","SB00D96D6F"
"ASN","MWSD","DSEY","162000665","02-05-2026","26040630498","P","2","30-04-2026","2991489","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926052053080020","CNSG","N","N","1661.8","1661.8","145A","448.9","745982.02","0","745983","37299.15","0","0","0","37300","","","","","","","783283","","E","","","","","SB00D96D76"
"ASN","NMDM","DSEY","282000061","30-04-2026","26042827724","P","1","29-04-2026","1421968","NMD","23AAACN9037H1ZK","SAIL","19AAACS7062F6Z6","23AAAGM0289C1ZR","9926042370140116","CNSR","N","N","4067","3931.5","145","1398.2","5686479.4","0","6896812","0","172420.3","172420.3","0","344841","","","","","","","7241653","","O","DCLA","8700","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","852971.91","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","326986.8","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ENHC","15440","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","6233.79","","",""
"ASN","NNV","DSEY","282000573","13-05-2026","26050923272","P","1","12-05-2026","1421968","JKKS","23AANFJ8445R1ZI","SAIL","19AAACS7062F6Z6","23AAAGM0289C1ZR","9926052370140057","CNSR","N","N","3959.7","3799.9","145","1398.2","5536452.54","0","6773025","0","169325.63","169325.63","0","338652","","","","","","","7111677","","O","DCLA","8550","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","830467.88","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","318359.88","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OTC","79194","","",""
"ASN","PNWP","DSEY","162000948","07-04-2026","26040523073","P","2","07-04-2026","2991128","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926042015080552","CNSG","N","N","3995.2","3852.3","145A","389.6","1556529.92","1246.72","1734287","86714.35","0","0","0","86715","","","","","","","1821002","17100","E","DCLA","17100","","","SB00D8B39F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ENHC","15440","","","SB00D8B39F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FAUC","14026","","","SB00D8B39F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POL1","1246.72","","","SB00D8B39F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","129944","","","SB00D8B39F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8B39F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8B39F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8B39F"
"ASN","PNWP","DSEY","162000953","13-04-2026","26041016631","P","3","13-04-2026","2991324","BCCL","20AAACB7934MFZB","SAIL","19AAACS7062F6Z6","20AAAGM0289C1ZX","9926042015081338","CNSG","N","N","3900","3748.9","145A","389.6","1519440","9038.72","1695339","84766.95","0","0","0","84767","","","","","","","1780106","","E","DCLA","16800","","","SB00D8E1FD"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ENHC","15440","","","SB00D8E1FD"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FAUC","4676","","","SB00D8E1FD"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POL1","9038.72","","","SB00D8E1FD"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","129944","","","SB00D8E1FD"
"ASN","SCOB","DSEY","261008991","22-04-2026","26042118219","P","1","22-04-2026","1011320","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041923140002","CNSR","N","N","3896.4","3645.6","165","203.5","792917.4","0","1067503","0","26687.58","26687.58","0","53376","","","","","","","1120879","","E","DPO","118957.09","","","SB00D92169"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","45587.88","","","SB00D92169"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","110040","","","SB00D92169"
"ASN","SCOB","DSEY","261009015","30-04-2026","26042906757","P","10","30-04-2026","3312433","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041923120751","CNSR","N","N","1041.8","1016.8","165","203.5","212006.3","0","171365","0","4284.13","4284.13","0","8569","","","","","","","179934","","E","DPO","31806.15","","","SB00D95DF8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","12720.38","","","SB00D95DF8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","31440","","","SB00D95DF8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TPRO","10605.52","","","SB00D95DF8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GR","127214.2","SB00D95DF8"
"ASN","SCOB","DSEY","261009016","30-04-2026","26042906766","P","11","30-04-2026","3312528","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041923120752","CNSR","N","N","195.3","191.9","165","203.5","39743.55","0","32126","0","803.15","803.15","0","1607","","","","","","","33733","","E","DPO","5962.51","","","SB00D95DFE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","2384.61","","","SB00D95DFE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","5895","","","SB00D95DFE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TPRO","1988.15","","","SB00D95DFE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GR","23848.08","SB00D95DFE"
"ASN","SCOB","DSEY","261009029","03-05-2026","26050220698","P","12","03-05-2026","3312121","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051923120054","CNSR","N","N","1451.6","1422.5","165","203.5","295400.6","0","238195","0","5954.88","5954.88","0","11910","","","","","","","250105","","E","DPO","44317.35","","","SB00D9733B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","17724.04","","","SB00D9733B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","43230","","","SB00D9733B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TPRO","14777.29","","","SB00D9733B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GR","177254.88","SB00D9733B"
"ASN","SCOB","DSEY","261009031","05-05-2026","26050420456","P","13","05-05-2026","3312121","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051923120078","CNSR","N","N","2889.6","2842.8","165","203.5","588033.6","0","456416","0","11410.4","11410.4","0","22821","","","","","","","479237","6450","E","DPO","88219.49","","","SB00D97F78"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","33808.32","","","SB00D97F78"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","84495","","","SB00D97F78"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GR","338140.99","SB00D97F78"
"ASN","SCOB","DSEY","261009037","10-05-2026","26050924165","P","14","10-05-2026","3312528","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051923120173","CNSR","N","N","2669.7","2585.8","165","203.5","543283.95","0","424183","0","10604.58","10604.58","0","21210","","","","","","","445393","","E","DPO","81505.94","","","SB00D9A53A"
